unique_id,record_id,fiscal_year,agency,sub_agency,program,sub_program,sub_program_2,sub_program_3,budget_source,budget_stage,granularity,amount_millions,funding_type,program_status,is_non_add,notes,source_id,source_page,date_entered,entered_by,verified,crosswalk_note,,
CDC-001534,1535,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Neonatal Abstinence Syndrome,,,House Approp Committee,Committee,sub_program_level,4.25,Discretionary,Active,No,,S018,74,2026-03-10,YG,No,,,
CDC-001535,1536,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Public Health Approach to Blood Disorders,,,House Approp Committee,Committee,sub_program_level,10.4,Discretionary,Active,No,,S018,74,2026-03-10,YG,No,,,
CDC-001536,1537,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Surveillance for Emerging Threats to Mothers and Babies,,,House Approp Committee,Committee,sub_program_level,23,Discretionary,Active,No,,S018,76,2026-03-10,YG,No,,,
CDC-001537,1538,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Thalassemia,,,House Approp Committee,Committee,sub_program_level,2.1,Discretionary,Active,No,,S018,74,2026-03-10,YG,No,,,
CDC-001538,1539,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Child Health and Development,Autism,,House Approp Committee,Committee,sub_program_2_level,28.1,Discretionary,Active,Subcomponent,,S018,74,2026-03-10,YG,No,,,
CDC-001539,1540,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Child Health and Development,Birth Defects,,House Approp Committee,Committee,sub_program_2_level,34.8,Discretionary,Active,Subcomponent,+$15.8M from FY2024 enacted,S018,74,2026-03-10,YG,No,,,
CDC-001540,1541,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Child Health and Development,Fetal Alcohol Syndrome,,House Approp Committee,Committee,sub_program_2_level,11.5,Discretionary,Active,Subcomponent,,S018,74,2026-03-10,YG,No,,,
CDC-001541,1542,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Child Health and Development,Fetal Death,,House Approp Committee,Committee,sub_program_2_level,0.9,Discretionary,Active,Subcomponent,,S018,74,2026-03-10,YG,No,,,
CDC-001542,1543,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Health and Development for People with Disabilities,Congenital Heart Defects,,House Approp Committee,Committee,sub_program_2_level,9.25,Discretionary,Active,Subcomponent,,S018,74,2026-03-10,YG,No,,,
CDC-001543,1544,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Health and Development for People with Disabilities,Early Hearing Detection and Intervention,,House Approp Committee,Committee,sub_program_2_level,6.76,Discretionary,Active,Subcomponent,,S018,74,2026-03-10,YG,No,,,
CDC-001544,1545,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Health and Development for People with Disabilities,Fragile X,,House Approp Committee,Committee,sub_program_2_level,2,Discretionary,Active,Subcomponent,,S018,74,2026-03-10,YG,No,,,
CDC-001545,1546,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Health and Development for People with Disabilities,Muscular Dystrophy,,House Approp Committee,Committee,sub_program_2_level,8,Discretionary,Active,Subcomponent,,S018,74,2026-03-10,YG,No,,,
CDC-001546,1547,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Health and Development for People with Disabilities,Special Olympics,,House Approp Committee,Committee,sub_program_2_level,20.5,Discretionary,Active,Subcomponent,+$1M from FY2024 enacted,S018,74,2026-03-10,YG,No,,,
CDC-001547,1548,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Health and Development for People with Disabilities,Spina Bifida,,House Approp Committee,Committee,sub_program_2_level,8,Discretionary,Active,Subcomponent,+$500K from FY2024 enacted,S018,74,2026-03-10,YG,No,,,
CDC-001548,1549,2026,HHS,CDC,"Birth Defects, Developmental Disabilities, Disability and Health",Health and Development for People with Disabilities,Tourette Syndrome,,House Approp Committee,Committee,sub_program_2_level,2.5,Discretionary,Active,Subcomponent,,S018,74,2026-03-10,YG,No,,,
CDC-001549,1550,2026,HHS,CDC,Public Health Scientific Services,,,,House Approp Committee,Committee,program_level,604.497,Discretionary,Active,No,,S018,76,2026-03-10,YG,No,,,
CDC-001550,1551,2026,HHS,CDC,Public Health Scientific Services,,,,House Approp Committee,Committee,program_level,185,PPHF,Active,No,,S018,76,2026-03-10,YG,No,,,
CDC-001551,1552,2026,HHS,CDC,Public Health Scientific Services,,,,House Approp Committee,Committee,program_level,789.497,Total,Active,No,,S018,76,2026-03-10,YG,No,,,
CDC-001552,1553,2026,HHS,CDC,Public Health Scientific Services,Advancing Laboratory Science,,,House Approp Committee,Committee,sub_program_level,27,Discretionary,Active,No,+$4M increase,S018,76,2026-03-10,YG,No,,,
CDC-001553,1554,2026,HHS,CDC,Public Health Scientific Services,Health Statistics,,,House Approp Committee,Committee,sub_program_level,187.397,Discretionary,Active,No,,S018,76,2026-03-10,YG,No,,,
CDC-001554,1555,2026,HHS,CDC,Public Health Scientific Services,Public Health Data Modernization Initiative (PPHF),,,House Approp Committee,Committee,sub_program_level,185,PPHF,Active,No,+$10M from FY2024 enacted (175M→185M),S018,76,2026-03-10,YG,No,,,
CDC-001555,1556,2026,HHS,CDC,Public Health Scientific Services,Public Health Workforce,,,House Approp Committee,Committee,sub_program_level,71,Discretionary,Active,No,,S018,76,2026-03-10,YG,No,,,
CDC-001556,1557,2026,HHS,CDC,Public Health Scientific Services,"Surveillance, Epidemiology, and Informatics",,,House Approp Committee,Committee,sub_program_level,319.1,Discretionary,Active,No,+$21M increase,S018,77,2026-03-10,YG,No,,,
CDC-001557,1558,2026,HHS,CDC,Environmental Health,,,,House Approp Committee,Committee,program_level,181.85,Discretionary,Active,No,,S018,78,2026-03-10,YG,No,,,
CDC-001558,1559,2026,HHS,CDC,Environmental Health,,,,House Approp Committee,Committee,program_level,51,PPHF,Active,No,,S018,78,2026-03-10,YG,No,,,
CDC-001559,1560,2026,HHS,CDC,Environmental Health,,,,House Approp Committee,Committee,program_level,232.85,Total,Active,No,,S018,78,2026-03-10,YG,No,,,
CDC-001560,1561,2026,HHS,CDC,Environmental Health,Asthma,,,House Approp Committee,Committee,sub_program_level,33.5,Discretionary,Active,No,,S018,78,2026-03-10,YG,No,,,
CDC-001561,1562,2026,HHS,CDC,Environmental Health,Childhood Lead Poisoning Prevention (PPHF),,,House Approp Committee,Committee,sub_program_level,51,PPHF,Active,No,,S018,78,2026-03-10,YG,No,,,
CDC-001562,1563,2026,HHS,CDC,Environmental Health,Environmental Health Activities,,,House Approp Committee,Committee,sub_program_level,38.6,Discretionary,Active,No,Reduced by $10M due to elimination of Climate and Health funding.,S018,78,2026-03-10,YG,No,,,
CDC-001563,1564,2026,HHS,CDC,Environmental Health,Environmental Health Laboratory,,,House Approp Committee,Committee,sub_program_level,70.75,Discretionary,Active,No,,S018,78,2026-03-10,YG,No,,,
CDC-001564,1565,2026,HHS,CDC,Environmental Health,Environmental and Health Outcome Tracking Network,,,House Approp Committee,Committee,sub_program_level,34,Discretionary,Active,No,,S018,78,2026-03-10,YG,No,,,
CDC-001565,1566,2026,HHS,CDC,Environmental Health,Lead Exposure Registry,,,House Approp Committee,Committee,sub_program_level,5,Discretionary,Active,No,,S018,78,2026-03-10,YG,No,,,
CDC-001566,1567,2026,HHS,CDC,Environmental Health,Environmental Health Activities,All Other Environmental Health,,House Approp Committee,Committee,sub_program_2_level,17,Discretionary,Active,Subcomponent,,S018,78,2026-03-10,YG,No,,,
CDC-001567,1568,2026,HHS,CDC,Environmental Health,Environmental Health Activities,Amyotrophic Lateral Sclerosis (ALS) Registry,,House Approp Committee,Committee,sub_program_2_level,10,Discretionary,Active,Subcomponent,,S018,78,2026-03-10,YG,No,,,
CDC-001568,1569,2026,HHS,CDC,Environmental Health,Environmental Health Activities,Climate and Health,,House Approp Committee,Committee,sub_program_2_level,0,Discretionary,Proposed Elimination,Subcomponent,No funding provided for climate and health activities in House FY2026.,S018,79,2026-03-10,YG,No,,,
CDC-001569,1570,2026,HHS,CDC,Environmental Health,Environmental Health Activities,Safe Water,,House Approp Committee,Committee,sub_program_2_level,8.6,Discretionary,Active,Subcomponent,,S018,78,2026-03-10,YG,No,,,
CDC-001570,1571,2026,HHS,CDC,Environmental Health,Environmental Health Activities,Trevor's Law,,House Approp Committee,Committee,sub_program_2_level,3,Discretionary,Active,Subcomponent,,S018,78,2026-03-10,YG,No,,,
CDC-001571,1572,2026,HHS,CDC,Environmental Health,Environmental Health Laboratory,Newborn Screening Quality Assurance Program,,House Approp Committee,Committee,sub_program_2_level,21,Discretionary,Active,Subcomponent,,S018,78,2026-03-10,YG,No,,,
CDC-001572,1573,2026,HHS,CDC,Environmental Health,Environmental Health Laboratory,Newborn Screening for Severe Combined Immunodeficiency Diseases,,House Approp Committee,Committee,sub_program_2_level,1.25,Discretionary,Active,Subcomponent,,S018,78,2026-03-10,YG,No,,,
CDC-001573,1574,2026,HHS,CDC,Environmental Health,Environmental Health Laboratory,Other Environmental Health Laboratory,,House Approp Committee,Committee,sub_program_2_level,48.5,Discretionary,Active,Subcomponent,,S018,78,2026-03-10,YG,No,,,
CDC-001574,1575,2026,HHS,CDC,Injury Prevention and Control,,,,House Approp Committee,Committee,program_level,665.329,Discretionary,Active,No,,S018,79,2026-03-10,YG,No,,,
CDC-001575,1576,2026,HHS,CDC,Injury Prevention and Control,,,,House Approp Committee,Committee,program_level,665.329,Total,Active,No,,S018,79,2026-03-10,YG,No,,,
CDC-001576,1577,2026,HHS,CDC,Injury Prevention and Control,Adverse Childhood Experiences,,,House Approp Committee,Committee,sub_program_level,9,Discretionary,Active,No,,S018,79,2026-03-10,YG,No,,,
CDC-001577,1578,2026,HHS,CDC,Injury Prevention and Control,Community and Youth Violence Prevention,,,House Approp Committee,Committee,sub_program_level,0,Discretionary,Proposed Elimination,No,Eliminated in House FY2026.,S018,79,2026-03-10,YG,No,,,
CDC-001578,1579,2026,HHS,CDC,Injury Prevention and Control,Domestic Violence Community Projects,,,House Approp Committee,Committee,sub_program_level,7.5,Discretionary,Active,No,,S018,79,2026-03-10,YG,No,,,
CDC-001579,1580,2026,HHS,CDC,Injury Prevention and Control,Domestic Violence and Sexual Violence Prevention,,,House Approp Committee,Committee,sub_program_level,38.2,Discretionary,Active,No,,S018,79,2026-03-10,YG,No,,,
CDC-001580,1581,2026,HHS,CDC,Injury Prevention and Control,Drowning,,,House Approp Committee,Committee,sub_program_level,2,Discretionary,Active,No,,S018,80,2026-03-10,YG,No,,,
CDC-001581,1582,2026,HHS,CDC,Injury Prevention and Control,Elderly Falls,,,House Approp Committee,Committee,sub_program_level,3.05,Discretionary,Active,No,,S018,79,2026-03-10,YG,No,,,
CDC-001582,1583,2026,HHS,CDC,Injury Prevention and Control,Firearm Injury and Mortality Prevention Research,,,House Approp Committee,Committee,sub_program_level,0,Discretionary,Proposed Elimination,No,Committee provides no funding for firearm research per report language.,S018,80,2026-03-10,YG,No,,,
CDC-001583,1584,2026,HHS,CDC,Injury Prevention and Control,Injury Control Research Centers,,,House Approp Committee,Committee,sub_program_level,0,Discretionary,Proposed Elimination,No,Eliminated in House FY2026.,S018,79,2026-03-10,YG,No,,,
CDC-001584,1585,2026,HHS,CDC,Injury Prevention and Control,Injury Prevention Activities,,,House Approp Committee,Committee,sub_program_level,0,Discretionary,Proposed Elimination,No,Eliminated in House FY2026.,S018,79,2026-03-10,YG,No,,,
CDC-001585,1586,2026,HHS,CDC,Injury Prevention and Control,National Violent Death Reporting System,,,House Approp Committee,Committee,sub_program_level,0,Discretionary,Proposed Elimination,No,Eliminated in House FY2026.,S018,79,2026-03-10,YG,No,,,
CDC-001586,1587,2026,HHS,CDC,Injury Prevention and Control,Opioid Overdose Prevention and Surveillance,,,House Approp Committee,Committee,sub_program_level,505.579,Discretionary,Active,No,,S018,79,2026-03-10,YG,No,,,
CDC-001587,1588,2026,HHS,CDC,Injury Prevention and Control,Rape Prevention,,,House Approp Committee,Committee,sub_program_level,61.75,Discretionary,Active,No,,S018,79,2026-03-10,YG,No,,,
CDC-001588,1589,2026,HHS,CDC,Injury Prevention and Control,Suicide Prevention,,,House Approp Committee,Committee,sub_program_level,30,Discretionary,Active,No,,S018,79,2026-03-10,YG,No,,,
CDC-001589,1590,2026,HHS,CDC,Injury Prevention and Control,Traumatic Brain Injury,,,House Approp Committee,Committee,sub_program_level,8.25,Discretionary,Active,No,,S018,79,2026-03-10,YG,No,,,
CDC-001590,1591,2026,HHS,CDC,Injury Prevention and Control,Domestic Violence and Sexual Violence Prevention,Child Sexual Abuse Prevention,,House Approp Committee,Committee,sub_program_2_level,3,Discretionary,Active,Subcomponent,,S018,80,2026-03-10,YG,No,,,
CDC-001591,1592,2026,HHS,CDC,Occupational Safety and Health,,,,House Approp Committee,Committee,program_level,312.7,Discretionary,Active,No,,S018,81,2026-03-10,YG,No,,,
CDC-001592,1593,2026,HHS,CDC,Occupational Safety and Health,,,,House Approp Committee,Committee,program_level,312.7,Total,Active,No,,S018,81,2026-03-10,YG,No,,,
CDC-001593,1594,2026,HHS,CDC,Occupational Safety and Health,Education and Research Centers,,,House Approp Committee,Committee,sub_program_level,34,Discretionary,Active,No,+$2M from FY2024 enacted,S018,81,2026-03-10,YG,No,,,
CDC-001594,1595,2026,HHS,CDC,Occupational Safety and Health,Firefighter Cancer Registry,,,House Approp Committee,Committee,sub_program_level,6.5,Discretionary,Active,No,,S018,81,2026-03-10,YG,No,,,
CDC-001595,1596,2026,HHS,CDC,Occupational Safety and Health,Mining Research,,,House Approp Committee,Committee,sub_program_level,70,Discretionary,Active,No,+$3.5M from FY2024 enacted,S018,81,2026-03-10,YG,No,,,
CDC-001596,1597,2026,HHS,CDC,Occupational Safety and Health,National Mesothelioma Registry and Tissue Bank,,,House Approp Committee,Committee,sub_program_level,1.2,Discretionary,Active,No,,S018,81,2026-03-10,YG,No,,,
CDC-001597,1598,2026,HHS,CDC,Occupational Safety and Health,National Occupational Research Agenda (NORA),,,House Approp Committee,Committee,sub_program_level,120.5,Discretionary,Active,No,,S018,81,2026-03-10,YG,No,,,
CDC-001598,1599,2026,HHS,CDC,Occupational Safety and Health,Other Occupational Safety and Health Research,,,House Approp Committee,Committee,sub_program_level,57.5,Discretionary,Active,No,Reduced from $103.3M (FY2024 enacted) to $57.5M in House FY2026.,S018,81,2026-03-10,YG,No,,,
CDC-001599,1600,2026,HHS,CDC,Occupational Safety and Health,Personal Protective Technology,,,House Approp Committee,Committee,sub_program_level,23,Discretionary,Active,No,,S018,81,2026-03-10,YG,No,,,
CDC-001600,1601,2026,HHS,CDC,Occupational Safety and Health,National Occupational Research Agenda (NORA),"Agriculture, Forestry, Fishing (AgFF)",,House Approp Committee,Committee,sub_program_2_level,30,Discretionary,Active,Non-add,,S018,81,2026-03-10,YG,No,,,
CDC-001601,1602,2026,HHS,CDC,Occupational Safety and Health,Other Occupational Safety and Health Research,Total Worker Health,,House Approp Committee,Committee,sub_program_2_level,11.8,Discretionary,Active,Subcomponent,,S018,81,2026-03-10,YG,No,,,
CDC-001602,1603,2026,HHS,CDC,EEOICPA,,,,House Approp Committee,Committee,program_level,55.358,Mandatory,Active,No,Under the oversight of the Occupational Safety and Health program. Mandatory funding — not included in discretionary CDC totals.,S018,84,2026-03-10,YG,No,,,
CDC-001603,1604,2026,HHS,CDC,EEOICPA,,,,House Approp Committee,Committee,program_level,55.358,Total,Active,No,Total equals Mandatory amount ($55.358M). Mandatory funding — not included in discretionary CDC totals. Under the oversight of the Occupational Safety and Health program.,S018,84,2026-03-20,YG,No,,,
CDC-001604,1605,2026,HHS,CDC,Global Health,,,,House Approp Committee,Committee,program_level,473.2,Discretionary,Active,No,,S018,85,2026-03-10,YG,No,,,
CDC-001605,1606,2026,HHS,CDC,Global Health,,,,House Approp Committee,Committee,program_level,473.2,Total,Active,No,,S018,85,2026-03-10,YG,No,,,
CDC-001606,1607,2026,HHS,CDC,Global Health,Folic and other Vaccine Preventable Diseases,,,House Approp Committee,Committee,sub_program_level,0,Discretionary,Proposed Elimination,No,,S018,85,2026-03-10,YG,No,"House FY2026 table renames to ""Folic and Other Vaccine Preventable Diseases"" and provides $0.",,
CDC-001607,1608,2026,HHS,CDC,Global Health,Global HIV/AIDS Program,,,House Approp Committee,Committee,sub_program_level,0,Discretionary,Proposed Elimination,No,,S018,85,2026-03-10,YG,No,HIV/AIDS Global Program eliminated in House FY2026.,,
CDC-001608,1609,2026,HHS,CDC,Global Health,Global Public Health Protection,,,House Approp Committee,Committee,sub_program_level,293.2,Discretionary,Active,No,,S018,85,2026-03-10,YG,No,,,
